"day","month","year","26055070_UnivdelValle","26075010_PalmiraIca","26075040_AptoABonilla","26095080_Tenerife","26105140_Barragan","26105150_SanMarcos","26105160_AptoFarfan","26105230_Mateguadua","26115040_CentAdmoLaUnion","26125130_Cumbarco","54075020_BajoCalima"
5,4,1987,0.1,0.7,0,1.3,0.7,4,0,0,0.4,0,0.2
6,4,1987,0,0,0,3.4,5,0,3.2,0,0,3.4,22.8
7,4,1987,0,4,0.1,0.3,0.9,0,0,0,2.8,0,30.2
8,4,1987,2,1.5,1.6,0,0.2,10,0,0,0,16.6,0.5
9,4,1987,1.3,0,0,0,0,0,0,0,0,0,2.8
10,4,1987,0,0,0,0.5,0.4,0,0,3.9,0,0,0
11,4,1987,0,0,0,0,0,0,0,0,0,0,0.2
12,4,1987,0,0,0,0,0,0,0,0,0,0,0
13,4,1987,0,0,0,0,0,0,0,0,0,0,0.5
14,4,1987,0,0,0,0,2.3,0,0.8,0,0,0,2
15,4,1987,0,0,0,0,0,0,0,0.2,0,0,18.7
16,4,1987,0,0,0,0,0,0,0,0,0.5,0,3.7
17,4,1987,0,0,0,0,1,0,0,0.1,0,2.4,0.5
18,4,1987,0,0,0,0,0,0,0,0,0,0,3.2
19,4,1987,0,0,0,6,0,0,0,0,0,0,130
20,4,1987,0,0,0,0,0,0,0,0,0,0,4.2
21,4,1987,0,0,0,0,0,0,0,0,0,0,0.1
22,4,1987,0,0,0,0,0,0,17.4,0,30,24.8,0
23,4,1987,2.3,14.8,6.5,1.5,2.6,5,16,10,20.2,5.6,100
24,4,1987,3.7,27.9,49.9,6.6,2,25,1.3,7.5,2.5,71.6,101
25,4,1987,2.3,0.3,0.9,3.7,2,15,0,2,0,22.8,6
26,4,1987,3.7,0.4,0,6.2,7,30,4,0.5,1.6,5.6,0.3
27,4,1987,8.2,12.4,8.2,8.9,4.2,55,13.2,1.7,18,45.6,20.6
28,4,1987,44.5,7,3.1,5.2,6,15,2.6,43.2,8.4,0,31.2
29,4,1987,21,15.8,19.9,6.5,2.5,25,18,11.3,0,3.7,33
30,4,1987,7.6,4.3,2.9,1,1.2,15,0,39,0,3.6,1
1,5,1987,0.5,0.3,0.3,4.2,12,0,17.7,0,30.8,3,2
2,5,1987,0.8,3.7,0.2,5.5,5,5,25.8,6.7,31.4,39.6,2.5
3,5,1987,10,14.5,13,3.3,12.2,35,4.4,17.6,1.3,16.2,15.4
4,5,1987,0,0,0,6.7,14,0,4,9.8,2,36.8,6
5,5,1987,2.1,6.6,16,5.2,4,25,1.4,3.2,7.4,3.6,18.9
6,5,1987,1.5,4,2.3,14,0,0,0,9,0,2.3,3.2
7,5,1987,0.4,0,0,3,NA,0,0,0,7,0,2.8
8,5,1987,0,0,0,0,0,10,21.6,0,9.2,1.6,3.5
9,5,1987,0,0,2.9,1,0.7,6,2.7,1,0,0,1
10,5,1987,0,0,0,0,0,0,0,0,0,0,5.2
11,5,1987,0,0,0,0,0,0,0.7,0,2.4,0,129.3
12,5,1987,0,0.1,0,0.7,0.9,5,6.1,1,0,1.6,6.7
13,5,1987,0,0,2.4,0.6,1.4,4,0,1.4,2.5,22.6,0.5
14,5,1987,0,4.5,1,0,0.8,0,16.2,0,2.4,0,8.1
15,5,1987,40,18.8,11.3,11.9,3,40,18.1,21.5,2.3,26.1,26.3
16,5,1987,3.5,5.6,7.8,42.9,9.2,0,0,9,0,36.2,9.1
17,5,1987,0,0,0,0,0,0,0,0,0,0,0
18,5,1987,0,0.9,0,0,0,0,0,0,0,0,2.2
19,5,1987,0,0,0,0,0,10,50,0,11.3,0,47.8
20,5,1987,9.7,7.6,45.2,5,0.6,30,7.2,76.1,0,2.9,53.8
21,5,1987,11.7,2.8,1.3,1,0.6,15,35,20,14.8,0,59.6
22,5,1987,28.2,0.5,0.6,7,8.8,65,10.2,18,1,0,110
23,5,1987,6.7,0,0,39,14,3,0,13.8,0,68.5,4.4
24,5,1987,0,0,0,10.8,0,0,0,0,0,10.6,0
25,5,1987,0,0.8,2.3,0,2,0,8.5,0,2.7,0,109.5
26,5,1987,0,7.2,17.1,2.9,0.2,4,0,3.3,0,10.9,31
27,5,1987,0,0,0,0,0,5,0,0,0,9.2,29.7
28,5,1987,0,0,0,0,0,0,0,0,0,0,14.7
29,5,1987,0,0,0,0,0,0,0,0,0,0,2.6
30,5,1987,0,0,0,0,0,0,0,0,0,0,40.9
31,5,1987,1.6,0,16.8,0,3,0,3.8,0,0,0,3.7
1,6,1987,1.6,0,0,0,0,0,0,2,0,4.6,31.4
2,6,1987,0,0,0,0,1.4,0,0,0,0,0,11
3,6,1987,0,0,0,0,0,0,9.8,0,2.9,0,54
4,6,1987,12,0.7,0,0.4,0,20,2,11.9,0.3,2.8,23.5
5,6,1987,2.3,0,0,0,0,4,0,3.8,0,16.3,3.4
6,6,1987,0,0,0,0,0,0,0,0,0,1.2,35.3
7,6,1987,0.5,0,0,0,0,0,0,0,0,0,10.4
8,6,1987,13.7,0,0,0.5,0.5,0,0,0.2,0,0,2.2
9,6,1987,0,0,0,0,0,0,0,0,0,0,35.5
10,6,1987,9.3,1.7,0,1,0,0,0,0,0,0,73
11,6,1987,0,0,0.1,0,0,0,0,0,0,7.6,0.6
12,6,1987,0,0,0,0,1.5,0,0,0,2,0,8.7
13,6,1987,0,0,0,0,0,0,1.3,0,0,0,17.5
14,6,1987,2.1,9,0.5,0.5,0,0,0,4.9,0,0,4.6
15,6,1987,0,0,0,0.9,0,0,0,0,0,12.3,0
16,6,1987,0,0,0,0,0,0,0,0,0,0,0.3
17,6,1987,3.2,0,0,0,0,0,0,0,0,0,5.7
18,6,1987,0,0,0,0,0,NA,0,0,22,0,52
19,6,1987,0,0,0,0,0,NA,0,0,0,0,17.6
20,6,1987,0,0,0,0,0,NA,0,0,0.9,0,0.8
21,6,1987,0,0,0,0,0,NA,0,0,0,0,17.7
22,6,1987,5.8,0,0,0,3.9,NA,0.5,0,10,0,0.9
23,6,1987,0,0.2,5.7,4.7,4,NA,0,1.4,0,9.2,1.4
24,6,1987,0.9,54.5,16.9,0.9,0,NA,0,0,0,0,1.6
25,6,1987,0,0,0,0,0,NA,0,0,0,0,5
26,6,1987,0,0,0,0,0,NA,0,0,0,0,24
27,6,1987,0,0,0,0,0,NA,0,0,0,0,0
28,6,1987,0,0,0,0,0,NA,0,0,0,0,6
29,6,1987,0,0,0,0,0,NA,0,0,0,0,0.5
30,6,1987,0.5,0,3.4,0,0,NA,0,1.3,0,0,0
1,7,1987,0,0,0,0,0,NA,NA,0,0,0,0
2,7,1987,0.2,0,0.1,0,0,NA,NA,0,0,0,19.6
3,7,1987,0,0,0,0,0.6,NA,NA,8.7,36.5,47.2,27.7
4,7,1987,0.2,0,0,1.5,0.2,NA,NA,0.7,0,3.6,36.6
5,7,1987,0,0.3,0,0,0.4,NA,NA,0,0,0,2.4
6,7,1987,0,0,0,0,0,NA,NA,0,6.3,0,5.3
7,7,1987,7.8,3.5,0.1,0,0,NA,5.5,0,0,0,3.5
8,7,1987,0,0,0,1.3,1,NA,0,0,0,4.6,3
9,7,1987,0,0,0,0,0,NA,0,0.4,0,0,0.2
10,7,1987,14,0,0,0,0,NA,0.2,0,0,0,0.8
11,7,1987,0,0,0,0,0,NA,0,0,0,0,1.1
12,7,1987,0,0,0,0,0,NA,0,0,0,0,14.2
13,7,1987,0,0,0,0,0,NA,0,0,0,0,10
14,7,1987,0,0,0,0.7,0,NA,0,0,29,0,20.7
15,7,1987,0,0,0,0,0,NA,9.5,0,0,0,0.5
16,7,1987,0,0,0,0,0,NA,2.5,0.2,6.3,0,22.8
17,7,1987,16,0.7,0.4,1.6,0.5,NA,0,7.5,0,32.7,1.7
18,7,1987,0,0,0,0.4,0,NA,0,0.4,0,0,0.8
19,7,1987,0,0,0,0,1,NA,0,0,0,0,22.2
20,7,1987,0,0,0,0,0,NA,0,0,0,0,199.8
21,7,1987,0,0,0,0,0,NA,16.6,0,31.7,0,7.5
22,7,1987,0,0,0,0,0,46,1.1,0,4,0,19.4
23,7,1987,0,0,0,1.5,1.4,17,6.2,0.3,0,18.5,10
24,7,1987,0.4,0.7,0.2,25.4,3.4,7,0.2,13.3,1.2,20.3,5.6
25,7,1987,12.6,0,0,0.3,1.4,1,1.6,0.8,0,0,68.7
26,7,1987,3.3,0,0,0,0,6,0.8,2.2,15,0,0.4
27,7,1987,3.6,0.2,0.9,0.6,0,15,0,6.2,3,0,52
28,7,1987,0,0.9,0,7.9,0,1,14,0,9,2.4,8.8
29,7,1987,10.6,8.1,4.5,15.2,5.7,54,1.4,21.2,5,38.8,42
30,7,1987,0.3,1.5,0.6,3.5,0,0,10,0.7,16,39.2,8
31,7,1987,NA,9.7,14.8,14.5,16.5,15,10.7,14.8,17,35.6,17.4
1,8,1987,12.8,22.6,15.8,18.5,9,NA,3,6.2,1.2,1.6,0.4
2,8,1987,0.8,1.6,1.2,12,4.5,NA,0.6,4.3,0,7.3,3.5
3,8,1987,1.8,1,0.1,3.5,20,NA,3.7,3.9,7.3,0,4
4,8,1987,0,0,0,0,0,NA,0,16.3,0.2,0,1.2
5,8,1987,1.7,0,0,2.3,0.5,NA,0,0,0,3.8,0
6,8,1987,0,0,0,0,0,NA,0.2,0,0,0,11.5
7,8,1987,2.9,0,0,0.3,0.7,NA,0.3,0,0,0,22.8
8,8,1987,0,10.4,1.4,0.3,0,NA,6.7,0,10,0,2.6
9,8,1987,0,1.7,2.7,4.8,2.4,NA,2.2,4.7,2,5.1,0.2
10,8,1987,0.6,0,0,0,0,NA,8,0,0.4,0,5.5
11,8,1987,6.4,4.9,21.3,6.3,7.5,NA,0,10.6,0,2.6,2.6
12,8,1987,0,0,1,0.2,0,NA,0,1.6,0,1.8,1.5
13,8,1987,0,0,0,0,0,NA,0,0,0,0,19.5
14,8,1987,0,0,0,0,0,NA,0,0,0,0,12.1
15,8,1987,0,0,0,0,0,NA,0,0,0,0,93.3
16,8,1987,0,0,0,0,0,NA,0,0,0,0,19.3
17,8,1987,0.3,0,0,0,0,NA,0,0.3,0,0,25.9
18,8,1987,0,0,0,0,0,NA,NA,0,2,0,1.7
19,8,1987,0,0,0,0,0,NA,NA,0,0,0,5.6
20,8,1987,1.8,0,0.8,0,1,NA,NA,0,0,0,34.6
21,8,1987,0,0,0,0.3,0.5,NA,NA,0,0,0,47.3
22,8,1987,0,0,0,0,0,NA,NA,0,0,0,37
23,8,1987,0,0,0,0,0,NA,0,0,0,0,0.7
24,8,1987,0,0,0,0,0,NA,0,0,0,0,4.3
25,8,1987,0,0,0,0,0,NA,0,0,0,0,22
26,8,1987,0,0.6,0,0,0,NA,0,0,1.3,0,78.5
27,8,1987,0,0,0,0,0,NA,0,0,2.6,2,47.5
28,8,1987,0,0,0,0,0,NA,0,0,0.7,0,1.1
29,8,1987,0.3,0,0,1,0,NA,0,0.2,0,9.2,18
30,8,1987,6.9,0,0,1,0,NA,3.5,0,1.2,0,47.7
31,8,1987,0,0,0,1.1,0,NA,0,3.2,24,0,2
1,9,1987,0.4,0,0,0.3,0,NA,1.2,0,2.2,0,32
2,9,1987,3.6,1.5,1.8,1.4,0,NA,2.8,0.2,3.6,0,14
3,9,1987,0,1.2,0,0.5,0,NA,15.4,1.7,2.5,7.6,1
4,9,1987,0,3.1,3.4,1.3,1,NA,4.5,8.5,1.9,32.9,1.1
5,9,1987,2.3,0.5,0.3,2.9,3.4,NA,0.5,6.4,3,21.6,2.3
6,9,1987,2.4,1.2,0.9,2.5,12,NA,0,1,1.8,12.6,5.6
7,9,1987,0,0,0,4.5,0,NA,3.1,0,14,0,87
8,9,1987,0,0,0,1.1,0,NA,0,1.1,2.2,7.6,5.2
9,9,1987,0,0,0,0,0,NA,0,0,0,7.6,80
10,9,1987,0,0,0,0,0,NA,0.2,0,0,0,14
11,9,1987,0,0,0,0,0.9,NA,0,0.3,0,0,0.2
12,9,1987,0,0,0,0,0,NA,14.7,0,2.5,0,6.2
13,9,1987,49.4,0,0,0,0,NA,5.5,7,1.2,39.2,177.2
14,9,1987,0,5.7,5,17,0,NA,0,12,0,0,10.3
15,9,1987,0,0,0,1.1,0,NA,0,0.5,0,0,5.4
16,9,1987,0,0,0,0,0,NA,0,0,20,0,112
17,9,1987,0,0,0,0,0,NA,0,0,0,0,1.2
18,9,1987,0,0,0,0,0,NA,1.2,0,12,0,4.5
19,9,1987,0.8,0,0,1,0,NA,4,0,3,0,10
20,9,1987,0.7,3.1,1.5,1.3,0,NA,0,9.9,34,18,58.5
21,9,1987,1.2,0.4,0,1.3,0,NA,0.3,19.5,1.2,0,30.4
22,9,1987,0,0,0,0,0,NA,0,0.4,4,25.6,14
23,9,1987,0.4,0.4,0.3,15.9,1.8,NA,3.5,0,0,0,12
24,9,1987,4.9,0.8,4.1,0.6,0,NA,6.2,2.1,0,0,72
25,9,1987,8.4,3.7,0.8,0,0,NA,0,17,0,0,9.3
26,9,1987,0,0,0,0,0,NA,0,0,0,0,0
27,9,1987,0,0,0,12.9,8.9,NA,3.8,0,0,0,2.4
28,9,1987,1.1,51,5,35.6,0,NA,32.4,4.2,0,32.2,0.7
29,9,1987,38.6,77.1,59.3,27.3,23.5,NA,2.2,20.7,30,42,87
30,9,1987,4.8,0,8.3,5.1,0,NA,0,1.3,1.2,0,3.7
1,10,1987,11.4,0.9,7.7,11.9,12.6,NA,0,0,0,0,9
2,10,1987,2.6,4,0,5.9,1.3,NA,3.8,4,7,18.6,1.5
3,10,1987,0.7,51.5,42,13.4,40,NA,1,24.2,0,0,4.8
4,10,1987,5.9,0,0,10.1,3,NA,0,0.3,0,48.5,68
5,10,1987,0.8,0.3,4.4,1.9,0.6,NA,0,0,2,38.6,7.2
6,10,1987,0,0,0,0,0.8,NA,0.3,0,0.1,0,3.3
7,10,1987,0.2,0,0,0.6,0,NA,30.5,1.8,9,0,3
8,10,1987,18.9,2.3,0.3,8,5,NA,0.6,14.2,0,38.6,43
9,10,1987,6.7,0,1,0,0,NA,0.5,0.3,0,18.2,14.5
10,10,1987,24,0.6,0,0,0,NA,0,9.8,0,6.7,67
11,10,1987,0.2,0,1.7,0,0,NA,0,0,0,0,1.6
12,10,1987,0,0,0,9.3,2,NA,16.5,0,11.8,0,25.7
13,10,1987,2.8,16.4,0.2,2.3,4,NA,0,7.6,0,0,21
14,10,1987,0.8,0,0,0,0,NA,0,0,0,0,32.5
15,10,1987,0,0,0,6.3,0,NA,5,0,3,0,0
16,10,1987,47.1,16.9,14.2,17.7,11,NA,0.2,34.4,0.4,0,119
17,10,1987,14.9,0,0.7,3,11.2,NA,0,0,0,28.6,4.5
18,10,1987,0,0,0.1,23.8,0,NA,1.4,0,30,18.6,14.5
19,10,1987,0,6.3,1.2,61,1.6,NA,5.2,0,10,24,5.2
20,10,1987,17,18,9.3,0,0,NA,2.3,46.3,1.5,34.6,120
21,10,1987,33.7,4.6,14.3,0.4,0,NA,0,0.4,0,0,20.2
22,10,1987,0,0,0,0,0,NA,0,0,0.5,0,6.5
23,10,1987,0,9.7,0,4.5,0,NA,6.6,0,17,18.3,25.4
24,10,1987,3.7,6,4.2,23,0.3,NA,12.9,7.8,0.2,9.8,25.4
25,10,1987,11.7,21.6,6.4,14.5,1.4,NA,0,0.4,0,0,0
26,10,1987,54.4,5.1,19.9,2.4,2,NA,27.8,0,11,10.2,141.5
27,10,1987,52.1,0.6,1,25,33,NA,2.7,48.2,1.5,NA,42
28,10,1987,1,0,0.6,4,6,NA,12.8,5.1,4.2,NA,4.7
29,10,1987,0,0.6,0,5.5,4,NA,0,16.4,0,36,0.7
30,10,1987,0,0,0,2,18,NA,1,33.2,0,0,0
31,10,1987,0.3,0,0.1,21,5,NA,0,0.4,0,8.6,0.4
1,11,1987,0,0,0.2,3.3,1.4,NA,0.2,0,0.9,5.6,0
2,11,1987,2.9,0,0.5,0.4,5,NA,0.2,0.3,0,7,0
3,11,1987,1.4,0,0,0.9,0,NA,0,0,0,0,6.6
4,11,1987,0,0,0,0,0,NA,0,1.7,0,25,6.2
5,11,1987,0,0,0,0,0,NA,0,0,0.9,0,32.4
6,11,1987,0,0,0,0,0,NA,0,0,0,10,23.2
7,11,1987,0,0.2,0,1.1,0,NA,0,0,0,18,0.6
8,11,1987,0,0,0,0,0,NA,0,0,0,8.6,6.7
9,11,1987,0,0,0,0,0,NA,0,0,0,12,14.2
10,11,1987,0,0,0,0,0,NA,0,0,0,15,5.4
11,11,1987,0,0.7,0,0,0,NA,3.6,0.2,0,0,5
12,11,1987,0,1.4,4.2,0.3,0,NA,1,4,0.6,0,141.8
13,11,1987,0.2,0,0,0,0,NA,4.8,0,0.6,0,56.2
14,11,1987,79.3,16.7,9,3,5,NA,0,4.4,0.3,0,9.4
15,11,1987,0,0,0,2.8,0,NA,0,0.2,0,18,0
16,11,1987,0,0.3,0,0,0,NA,0,0,0,0,0
17,11,1987,0,0,0,0,0,NA,0,0.4,1.6,23,40.7
18,11,1987,0,3.5,0,16,25,NA,1,3.4,0,42,26
19,11,1987,0,0.5,0,3.5,18,NA,20.8,3.2,15.8,32,26
20,11,1987,112,24,21.1,57.8,8,NA,0.3,21.7,3.2,0,60.9
21,11,1987,7.9,0,0.7,2.5,16,NA,0,0.3,0,0,1.6
22,11,1987,0,0,0,0,0,NA,0,0,0,0,6
23,11,1987,0,0,0,0,0,NA,15,0,0.2,38,15.9
24,11,1987,2.1,24,21.1,1.4,8.2,NA,2.5,38.8,3,21,37
25,11,1987,26,0,0.8,2.5,10,NA,1.8,0.1,1.5,40,6
26,11,1987,0.5,0,0.4,9.5,18,NA,0,2.8,0,0,34.8
27,11,1987,0,0,0,0,3,NA,0,0,0,0,0.5
28,11,1987,0,0,0,0,0,NA,0,0,0,0,20
29,11,1987,17.1,4,1.3,8.8,0,NA,0.3,0,3.1,0,3.2
30,11,1987,1.7,0,1.8,15.1,12.5,NA,17.2,3,14,0,4.7
1,12,1987,3.4,8.4,19.2,3.5,7,NA,0.9,25.3,8,0,13.3
2,12,1987,37,8.2,8,3.5,7,NA,4,3.6,0,6,5.3
3,12,1987,8.3,4,1,5,0,NA,1.6,1.4,1,0,27.6
4,12,1987,0.2,0,0,13,10,NA,1,25.2,0,7,3
5,12,1987,1.4,0.1,1,14,25,NA,0.5,0.8,2,0,113
6,12,1987,3.9,0.3,1,0,0,NA,25,0,0.1,0,9
7,12,1987,0,0,0,5.8,0,NA,0.1,3.7,14,12,7.5
8,12,1987,0,0,0,0,0,NA,0,0,0.9,0,31.6
9,12,1987,0,0,0,0,0,NA,0,0,1.1,0,26.2
10,12,1987,0.1,0,0,0,0,NA,1,0,0,17,44.8
11,12,1987,0,0,0,0.9,0,NA,0,0,0,0,33.1
12,12,1987,0,0,0,1.3,0,NA,0,0,0,0,26.5
13,12,1987,0,0,0,0,0,NA,0,0.8,0,0,8.7
14,12,1987,0,0,0,0,0,NA,0,0,0,0,14
15,12,1987,0,0,0,0,0,NA,0,0,0,0,13
16,12,1987,0,0,0,0,0,NA,0,0,0,0,2.7
17,12,1987,0,0,0,0,0,NA,0,0,0,0,0
18,12,1987,0,0,0,0,0,NA,0,0,0,0,12.5
19,12,1987,0,0,0,0,0,NA,0,0,0,0,1.2
20,12,1987,0,0,0,0,0,NA,0,0,0,0,9.6
21,12,1987,0,0,0,0,0,NA,0,0,0,0,7.7
22,12,1987,0.3,0,0,0,0,NA,0,0,0,0,2.3
23,12,1987,0,0,0,0,0,NA,0,0,0,0,18.3
24,12,1987,0,0,0,0,0,NA,0,0,0,0,0
25,12,1987,0,0,0,0,0,NA,0,0,0,0,19.3
26,12,1987,0,0,0,0,0,NA,17,0,0,0,2.9
27,12,1987,1.5,5.8,0.3,0,0,NA,2.4,1.4,0,0,6.9
28,12,1987,8.1,0.3,0,12,0,NA,0,15.4,0,0,20
29,12,1987,0,0,0,0,0,NA,0,1.7,4,0,6.3
30,12,1987,3.5,2.9,1.1,0.7,0,NA,0,0,0,0,26
31,12,1987,0,0,0,0,0,NA,11.8,0,0,0,23.2
1,1,1988,0,NA,0,0,0,NA,11.8,3.8,0.1,NA,12.4
2,1,1988,0,NA,0,0,0,NA,0,0,0,NA,6.7
3,1,1988,0,NA,0,6,0,NA,0,0,0,NA,57
4,1,1988,0,NA,0,0,0,NA,0,0,0,NA,0
5,1,1988,0,NA,0.2,0,0,NA,0,0,0,NA,23.4
6,1,1988,0,NA,0.4,0,0,NA,0.2,2,0,NA,2.3
7,1,1988,0,NA,0,0,0,NA,0,0,0,NA,0
8,1,1988,1.7,NA,0,0,0,NA,0,0,0,NA,24.5
9,1,1988,0,NA,0,0,0,NA,0,0,0,NA,2.4
10,1,1988,0,NA,0,0,0,NA,0,0,0,NA,7.8
11,1,1988,0,NA,0,0,0,NA,0,0,0,NA,0
12,1,1988,0,NA,0,0,0,NA,0,0,0,NA,58
13,1,1988,0.7,NA,3.7,4,0,NA,3.9,3,0,NA,10.2
14,1,1988,0,NA,0.6,0,2,NA,0,0,0,NA,78
15,1,1988,2.2,NA,0.2,10.9,3,NA,1.1,32.5,11,NA,1.2
16,1,1988,26.2,NA,11.9,1.9,0,NA,1.1,0.5,4,NA,0.6
17,1,1988,23.7,NA,6.2,9.1,18,NA,15.6,28,0,NA,10
18,1,1988,0,NA,0,1.5,3,NA,0,0,0,NA,1.2
19,1,1988,0,NA,0,6.8,5,NA,0,0,0,NA,24.4
20,1,1988,0,NA,3.5,0,0,NA,0,0.3,0,NA,11.5
21,1,1988,0.3,NA,0,0,0,NA,0,2.6,1.4,NA,25.7
22,1,1988,0.3,NA,0,0,0,NA,0.2,0,0,NA,5
23,1,1988,0,NA,0,0,0,NA,0,0,0,NA,0
24,1,1988,0,NA,0,0,0,NA,0,0,0,NA,22.8
25,1,1988,0,NA,0,0,0,NA,0,0,0,NA,49.5
26,1,1988,0,NA,1.5,0,0,NA,0,0,0,NA,0
27,1,1988,0,NA,0,0,0,NA,0,0,0,NA,0
28,1,1988,0.6,NA,15.4,2,7,NA,12.2,0,0,NA,28
29,1,1988,0,NA,0,1.1,0,NA,1.4,1.1,0,NA,0.7
30,1,1988,0,NA,1.2,0,0,NA,0,0.1,0,NA,1.7
31,1,1988,0,NA,0,0,0,NA,0,0,0,NA,5.5
1,2,1988,0,NA,0,0,0,NA,0.5,0,0,0,11.7
2,2,1988,4,NA,0,0,0,NA,0,0,0,0,0.7
3,2,1988,2,NA,0,2.5,0,NA,0.4,2.2,0.4,20.2,0
4,2,1988,1.8,NA,0.4,4.5,5,NA,0,0,0,0,1.7
5,2,1988,0,NA,1,0,0,NA,1.5,0,0,30.7,55.2
